,Date,county_name,tweet_count_7dra,v_allergy_cols_7dra,tweet_count,v_allergy_cols,02,03,04,05,06,07,08,09,10,11,12
19598,2017-08-28,San Joaquin,0.0304275064658451,6.0,1,8.0,0,0,0,0,0,0,1,0,0,0,0
19599,2017-08-29,San Joaquin,0.0228293128376835,5.625,0,4.0,0,0,0,0,0,0,1,0,0,0,0
19600,2017-08-30,San Joaquin,0.022576760987357,5.375,0,9.0,0,0,0,0,0,0,1,0,0,0,0
19601,2017-08-31,San Joaquin,0.0224081266806095,6.125,1,6.0,0,0,0,0,0,0,1,0,0,0,0
19602,2017-09-01,San Joaquin,0.0227790432801822,5.875,0,2.0,0,0,0,0,0,0,0,1,0,0,0
19603,2017-09-02,San Joaquin,0.0152218585889337,5.75,2,4.0,0,0,0,0,0,0,0,1,0,0,0
19604,2017-09-03,San Joaquin,0.0154000154000153,5.625,1,9.0,0,0,0,0,0,0,0,1,0,0,0
19605,2017-09-04,San Joaquin,0.015495467575734,5.0,0,5.0,0,0,0,0,0,0,0,1,0,0,0
19606,2017-09-05,San Joaquin,0.0075683039430863,4.625,0,7.0,0,0,0,0,0,0,0,1,0,0,0
19607,2017-09-06,San Joaquin,0.0076446754835257,4.625,1,3.0,0,0,0,0,0,0,0,1,0,0,0
19608,2017-09-07,San Joaquin,0.0153433064825469,4.375,0,4.0,0,0,0,0,0,0,0,1,0,0,0
19609,2017-09-08,San Joaquin,0.0154106950223455,3.625,0,3.0,0,0,0,0,0,0,0,1,0,0,0
19610,2017-09-09,San Joaquin,0.0232414006817477,3.75,0,2.0,0,0,0,0,0,0,0,1,0,0,0
19611,2017-09-10,San Joaquin,0.0231606577626804,4.0,1,2.0,0,0,0,0,0,0,0,1,0,0,0
19612,2017-09-11,San Joaquin,0.0155836060464391,3.75,0,3.0,0,0,0,0,0,0,0,1,0,0,0
19613,2017-09-12,San Joaquin,0.0158528852251109,3.625,1,6.0,0,0,0,0,0,0,0,1,0,0,0
19614,2017-09-13,San Joaquin,0.0244259892525647,3.625,0,9.0,0,0,0,0,0,0,0,1,0,0,0
19615,2017-09-14,San Joaquin,0.024026910139356,3.75,0,1.0,0,0,0,0,0,0,0,1,0,0,0
19616,2017-09-15,San Joaquin,0.0165920026547204,3.75,0,3.0,0,0,0,0,0,0,0,1,0,0,0
19617,2017-09-16,San Joaquin,0.0166847418036205,3.625,1,3.0,0,0,0,0,0,0,0,1,0,0,0
19618,2017-09-17,San Joaquin,0.0085733882030178,3.0,0,3.0,0,0,0,0,0,0,0,1,0,0,0
19619,2017-09-18,San Joaquin,0.0087773194066532,2.125,0,2.0,0,0,0,0,0,0,0,1,0,0,0
19620,2017-09-19,San Joaquin,0.0175361683472161,2.25,0,2.0,0,0,0,0,0,0,0,1,0,0,0
19621,2017-09-20,San Joaquin,0.0174155346569139,2.375,0,1.0,0,0,0,0,0,0,0,1,0,0,0
19622,2017-09-21,San Joaquin,0.0085346078347699,2.75,0,2.0,0,0,0,0,0,0,0,1,0,0,0
19623,2017-09-22,San Joaquin,0.0171218217618354,2.5,1,2.0,0,0,0,0,0,0,0,1,0,0,0
19624,2017-09-23,San Joaquin,0.0255384353451945,3.0,0,4.0,0,0,0,0,0,0,0,1,0,0,0
19625,2017-09-24,San Joaquin,0.0255645504899872,2.75,0,6.0,0,0,0,0,0,0,0,1,0,0,0
19626,2017-09-25,San Joaquin,0.0339155502798032,2.875,0,1.0,0,0,0,0,0,0,0,1,0,0,0
19627,2017-09-26,San Joaquin,0.0422725735542779,2.75,1,6.0,0,0,0,0,0,0,0,1,0,0,0
19628,2017-09-27,San Joaquin,0.0424484251634264,2.5,0,0.0,0,0,0,0,0,0,0,1,0,0,0
19629,2017-09-28,San Joaquin,0.0497429945282706,2.375,0,2.0,0,0,0,0,0,0,0,1,0,0,0
19630,2017-09-29,San Joaquin,0.049771878888428,2.0,0,1.0,0,0,0,0,0,0,0,1,0,0,0
19631,2017-09-30,San Joaquin,0.0505603775174854,2.5,1,0.0,0,0,0,0,0,0,0,1,0,0,0
19632,2017-10-01,San Joaquin,0.0421088091628768,2.0,1,3.0,0,0,0,0,0,0,0,0,1,0,0
19633,2017-10-02,San Joaquin,0.0419709560983799,2.125,0,3.0,0,0,0,0,0,0,0,0,1,0,0
19634,2017-10-03,San Joaquin,0.0333444481493831,1.875,1,5.0,0,0,0,0,0,0,0,0,1,0,0
19635,2017-10-04,San Joaquin,0.0249169435215946,2.0,0,2.0,0,0,0,0,0,0,0,0,1,0,0
19636,2017-10-05,San Joaquin,0.0240192153722978,2.5,0,1.0,0,0,0,0,0,0,0,0,1,0,0
19637,2017-10-06,San Joaquin,0.0243190661478599,2.375,0,0.0,0,0,0,0,0,0,0,0,1,0,0
19638,2017-10-07,San Joaquin,0.0245499181669394,2.25,0,2.0,0,0,0,0,0,0,0,0,1,0,0
19639,2017-10-08,San Joaquin,0.0165152766308835,1.875,1,4.0,0,0,0,0,0,0,0,0,1,0,0
19640,2017-10-09,San Joaquin,0.0330961442991891,1.75,1,2.0,0,0,0,0,0,0,0,0,1,0,0
19641,2017-10-10,San Joaquin,0.0333250020828126,1.75,0,2.0,0,0,0,0,0,0,0,0,1,0,0
19642,2017-10-11,San Joaquin,0.0419463087248322,2.75,0,2.0,0,0,0,0,0,0,0,0,1,0,0
19643,2017-10-12,San Joaquin,0.0410778836674334,3.125,2,1.0,0,0,0,0,0,0,0,0,1,0,0
19644,2017-10-13,San Joaquin,0.0335204893991452,3.0,0,1.0,0,0,0,0,0,0,0,0,1,0,0
19645,2017-10-14,San Joaquin,0.0250438266967192,3.25,1,8.0,0,0,0,0,0,0,0,0,1,0,0
19646,2017-10-15,San Joaquin,0.0247504331325798,3.875,0,5.0,0,0,0,0,0,0,0,0,1,0,0
19647,2017-10-16,San Joaquin,0.0331702462890787,4.375,0,3.0,0,0,0,0,0,0,0,0,1,0,0
19648,2017-10-17,San Joaquin,0.0162192847295434,5.0,0,4.0,0,0,0,0,0,0,0,0,1,0,0
19649,2017-10-18,San Joaquin,0.016330529925696,5.875,0,7.0,0,0,0,0,0,0,0,0,1,0,0
19650,2017-10-19,San Joaquin,0.00814332247557,4.875,0,6.0,0,0,0,0,0,0,0,0,1,0,0
19651,2017-10-20,San Joaquin,0.0083493362277698,4.625,0,6.0,0,0,0,0,0,0,0,0,1,0,0
19652,2017-10-21,San Joaquin,0.0085324232081911,4.375,0,8.0,0,0,0,0,0,0,0,0,1,0,0
19653,2017-10-22,San Joaquin,0.00859401856308,3.875,0,0.0,0,0,0,0,0,0,0,0,1,0,0
19654,2017-10-23,San Joaquin,0.0086303616121515,3.25,0,3.0,0,0,0,0,0,0,0,0,1,0,0
19655,2017-10-24,San Joaquin,0.0,2.5,0,1.0,0,0,0,0,0,0,0,0,1,0,0
19656,2017-10-25,San Joaquin,0.0,2.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
19657,2017-10-26,San Joaquin,0.0,1.25,0,2.0,0,0,0,0,0,0,0,0,1,0,0
19658,2017-10-27,San Joaquin,0.0,1.75,0,0.0,0,0,0,0,0,0,0,0,1,0,0
19659,2017-10-28,San Joaquin,0.0,1.625,0,2.0,0,0,0,0,0,0,0,0,1,0,0
19660,2017-10-29,San Joaquin,0.0,1.5,0,2.0,0,0,0,0,0,0,0,0,1,0,0
19661,2017-10-30,San Joaquin,0.0,1.75,0,4.0,0,0,0,0,0,0,0,0,1,0,0
19662,2017-10-31,San Joaquin,0.0,1.625,0,2.0,0,0,0,0,0,0,0,0,1,0,0
19663,2017-11-01,San Joaquin,0.0,1.625,0,0.0,0,0,0,0,0,0,0,0,0,1,0
19664,2017-11-02,San Joaquin,0.0,1.75,1,2.0,0,0,0,0,0,0,0,0,0,1,0
19665,2017-11-03,San Joaquin,0.0,1.875,0,1.0,0,0,0,0,0,0,0,0,0,1,0
19666,2017-11-04,San Joaquin,0.0,2.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
19667,2017-11-05,San Joaquin,0.0083381972817476,2.125,0,3.0,0,0,0,0,0,0,0,0,0,1,0
19668,2017-11-06,San Joaquin,0.0083063377356923,2.625,0,3.0,0,0,0,0,0,0,0,0,0,1,0
19669,2017-11-07,San Joaquin,0.0085244224703776,2.625,0,5.0,0,0,0,0,0,0,0,0,0,1,0
19670,2017-11-08,San Joaquin,0.0086340873769642,2.625,1,3.0,0,0,0,0,0,0,0,0,0,1,0
19671,2017-11-09,San Joaquin,0.0086527645582763,3.0,0,4.0,0,0,0,0,0,0,0,0,0,1,0
19672,2017-11-10,San Joaquin,0.0088191198518387,3.0,0,2.0,0,0,0,0,0,0,0,0,0,1,0
19673,2017-11-11,San Joaquin,0.0090678273485672,3.375,0,1.0,0,0,0,0,0,0,0,0,0,1,0
19674,2017-11-12,San Joaquin,0.0091000091000091,3.0,0,3.0,0,0,0,0,0,0,0,0,0,1,0
19675,2017-11-13,San Joaquin,0.0,3.625,0,3.0,0,0,0,0,0,0,0,0,0,1,0
19676,2017-11-14,San Joaquin,0.0,3.25,0,6.0,0,0,0,0,0,0,0,0,0,1,0
19677,2017-11-15,San Joaquin,0.0095657164721637,3.625,0,2.0,0,0,0,0,0,0,0,0,0,1,0
19678,2017-11-16,San Joaquin,0.0095147478591817,3.5,0,8.0,0,0,0,0,0,0,0,0,0,1,0
19679,2017-11-17,San Joaquin,0.0095156532495955,3.625,0,1.0,0,0,0,0,0,0,0,0,0,1,0
19680,2017-11-18,San Joaquin,0.0095238095238095,3.625,1,5.0,0,0,0,0,0,0,0,0,0,1,0
19681,2017-11-19,San Joaquin,0.0188679245283018,3.125,0,0.0,0,0,0,0,0,0,0,0,0,1,0
19682,2017-11-20,San Joaquin,0.0184077312471237,3.0,0,4.0,0,0,0,0,0,0,0,0,0,1,0
19683,2017-11-21,San Joaquin,0.0186081131373278,2.625,0,3.0,0,0,0,0,0,0,0,0,0,1,0
19684,2017-11-22,San Joaquin,0.0185219485089831,2.875,1,2.0,0,0,0,0,0,0,0,0,0,1,0
19685,2017-11-23,San Joaquin,0.009000900090009,2.5,0,1.0,0,0,0,0,0,0,0,0,0,1,0
19686,2017-11-24,San Joaquin,0.0091508052708638,3.0,0,5.0,0,0,0,0,0,0,0,0,0,1,0
19687,2017-11-25,San Joaquin,0.0186811133943583,2.5,0,3.0,0,0,0,0,0,0,0,0,0,1,0
19688,2017-11-26,San Joaquin,0.0186306474149976,2.625,0,2.0,0,0,0,0,0,0,0,0,0,1,0
19689,2017-11-27,San Joaquin,0.0094286253064303,2.875,0,4.0,0,0,0,0,0,0,0,0,0,1,0
19690,2017-11-28,San Joaquin,0.0095602294455066,3.125,1,0.0,0,0,0,0,0,0,0,0,0,1,0
19691,2017-11-29,San Joaquin,0.0095002850085502,2.5,0,4.0,0,0,0,0,0,0,0,0,0,1,0
19692,2017-11-30,San Joaquin,0.0188893086513033,2.5,0,4.0,0,0,0,0,0,0,0,0,0,1,0
19693,2017-12-01,San Joaquin,0.0192566917003658,2.375,0,3.0,0,0,0,0,0,0,0,0,0,0,1
19694,2017-12-02,San Joaquin,0.0195121951219512,2.375,0,0.0,0,0,0,0,0,0,0,0,0,0,1
19695,2017-12-03,San Joaquin,0.0095868085514332,3.0,0,3.0,0,0,0,0,0,0,0,0,0,0,1
19696,2017-12-04,San Joaquin,0.0097059108997379,2.5,0,1.0,0,0,0,0,0,0,0,0,0,0,1
19697,2017-12-05,San Joaquin,0.0192363181687025,2.375,0,4.0,0,0,0,0,0,0,0,0,0,0,1
19698,2017-12-06,San Joaquin,0.0196540880503144,2.5,0,5.0,0,0,0,0,0,0,0,0,0,0,1
19699,2017-12-07,San Joaquin,0.0194080543425521,2.625,0,0.0,0,0,0,0,0,0,0,0,0,0,1
19700,2017-12-08,San Joaquin,0.0098541584548679,2.5,0,3.0,0,0,0,0,0,0,0,0,0,0,1
19701,2017-12-09,San Joaquin,0.0200501253132832,3.0,0,4.0,0,0,0,0,0,0,0,0,0,0,1
19702,2017-12-10,San Joaquin,0.0293054605841555,2.875,0,1.0,0,0,0,0,0,0,0,0,0,0,1
19703,2017-12-11,San Joaquin,0.029806259314456,2.5,0,2.0,0,0,0,0,0,0,0,0,0,0,1
19704,2017-12-12,San Joaquin,0.0296267035354532,2.75,1,5.0,0,0,0,0,0,0,0,0,0,0,1
19705,2017-12-13,San Joaquin,0.0199880071956825,3.125,1,3.0,0,0,0,0,0,0,0,0,0,0,1
19706,2017-12-14,San Joaquin,0.0196772924045651,2.75,0,2.0,0,0,0,0,0,0,0,0,0,0,1
19707,2017-12-15,San Joaquin,0.0188768286927796,2.875,0,2.0,0,0,0,0,0,0,0,0,0,0,1
19708,2017-12-16,San Joaquin,0.0184706316956039,2.75,0,6.0,0,0,0,0,0,0,0,0,0,0,1
19709,2017-12-17,San Joaquin,0.0088691796008869,2.375,0,1.0,0,0,0,0,0,0,0,0,0,0,1
19710,2017-12-18,San Joaquin,0.0,2.375,0,2.0,0,0,0,0,0,0,0,0,0,0,1
19711,2017-12-19,San Joaquin,0.0,2.25,0,1.0,0,0,0,0,0,0,0,0,0,0,1
19712,2017-12-20,San Joaquin,0.0,2.625,0,2.0,0,0,0,0,0,0,0,0,0,0,1
19713,2017-12-21,San Joaquin,0.0,2.5,0,3.0,0,0,0,0,0,0,0,0,0,0,1
19714,2017-12-22,San Joaquin,0.0,2.75,0,1.0,0,0,0,0,0,0,0,0,0,0,1
19715,2017-12-23,San Joaquin,0.0083097889313611,2.75,0,5.0,0,0,0,0,0,0,0,0,0,0,1
19716,2017-12-24,San Joaquin,0.0166099161199235,3.5,0,5.0,0,0,0,0,0,0,0,0,0,0,1
19717,2017-12-25,San Joaquin,0.0164717509471256,3.5,0,3.0,0,0,0,0,0,0,0,0,0,0,1
19718,2017-12-26,San Joaquin,0.0162100826714216,3.375,0,2.0,0,0,0,0,0,0,0,0,0,0,1
19719,2017-12-27,San Joaquin,0.016,3.375,0,7.0,0,0,0,0,0,0,0,0,0,0,1
19720,2017-12-28,San Joaquin,0.0156801254410035,3.75,0,2.0,0,0,0,0,0,0,0,0,0,0,1
19721,2017-12-29,San Joaquin,0.015543638765835,3.75,0,2.0,0,0,0,0,0,0,0,0,0,0,1
19722,2017-12-30,San Joaquin,0.0236593059936908,4.25,0,1.0,0,0,0,0,0,0,0,0,0,0,1
19723,2017-12-31,San Joaquin,0.0158717562098246,4.5,0,8.0,0,0,0,0,0,0,0,0,0,0,1
19724,2018-01-01,San Joaquin,0.0079897730904442,4.25,0,5.0,0,0,0,0,0,0,0,0,0,0,0
19725,2018-01-02,San Joaquin,0.0080554212985339,4.125,0,7.0,0,0,0,0,0,0,0,0,0,0,0
19726,2018-01-03,San Joaquin,0.0081459758879113,4.125,0,4.0,0,0,0,0,0,0,0,0,0,0,0
19727,2018-01-04,San Joaquin,0.0160771704180064,4.375,0,5.0,0,0,0,0,0,0,0,0,0,0,0
19728,2018-01-05,San Joaquin,0.0164812525751957,3.375,0,1.0,0,0,0,0,0,0,0,0,0,0,0
19729,2018-01-06,San Joaquin,0.0249563264287496,3.25,0,2.0,0,0,0,0,0,0,0,0,0,0,0
19730,2018-01-07,San Joaquin,0.0168705187684521,2.5,0,3.0,0,0,0,0,0,0,0,0,0,0,0
19731,2018-01-08,San Joaquin,0.0169779286926994,2.875,0,0.0,0,0,0,0,0,0,0,0,0,0,0
19732,2018-01-09,San Joaquin,0.0170779608914695,3.125,1,4.0,0,0,0,0,0,0,0,0,0,0,0
19733,2018-01-10,San Joaquin,0.0174962820400664,3.5,0,1.0,0,0,0,0,0,0,0,0,0,0,0
19734,2018-01-11,San Joaquin,0.0260914941728996,3.375,0,7.0,0,0,0,0,0,0,0,0,0,0,0
19735,2018-01-12,San Joaquin,0.0176180408738548,3.375,0,7.0,0,0,0,0,0,0,0,0,0,0,0
19736,2018-01-13,San Joaquin,0.0175608042848362,4.125,0,4.0,0,0,0,0,0,0,0,0,0,0,0
19737,2018-01-14,San Joaquin,0.008967805577975,4.125,1,1.0,0,0,0,0,0,0,0,0,0,0,0
19738,2018-01-15,San Joaquin,0.01806684733514,4.375,0,3.0,0,0,0,0,0,0,0,0,0,0,0
19739,2018-01-16,San Joaquin,0.0179807605861727,4.125,0,6.0,0,0,0,0,0,0,0,0,0,0,0
19740,2018-01-17,San Joaquin,0.0179420471875841,4.0,0,4.0,0,0,0,0,0,0,0,0,0,0,0
19741,2018-01-18,San Joaquin,0.026401478482795,4.125,1,3.0,0,0,0,0,0,0,0,0,0,0,0
19742,2018-01-19,San Joaquin,0.0179791441927364,4.5,0,5.0,0,0,0,0,0,0,0,0,0,0,0
19743,2018-01-20,San Joaquin,0.0184877056757256,4.75,0,6.0,0,0,0,0,0,0,0,0,0,0,0
19744,2018-01-21,San Joaquin,0.0280583613916947,4.375,0,5.0,0,0,0,0,0,0,0,0,0,0,0
19745,2018-01-22,San Joaquin,0.037551633496057,4.125,0,4.0,0,0,0,0,0,0,0,0,0,0,0
19746,2018-01-23,San Joaquin,0.0373238779509191,4.125,0,5.0,0,0,0,0,0,0,0,0,0,0,0
19747,2018-01-24,San Joaquin,0.0374847718114516,3.875,0,3.0,0,0,0,0,0,0,0,0,0,0,0
19748,2018-01-25,San Joaquin,0.037421648423613,3.5,1,2.0,0,0,0,0,0,0,0,0,0,0,0
19749,2018-01-26,San Joaquin,0.028719126938541,3.375,0,3.0,0,0,0,0,0,0,0,0,0,0,0
19750,2018-01-27,San Joaquin,0.0382409177820267,3.625,0,3.0,0,0,0,0,0,0,0,0,0,0,0
19751,2018-01-28,San Joaquin,0.0470676833286265,3.375,0,3.0,0,0,0,0,0,0,0,0,0,0,0
19752,2018-01-29,San Joaquin,0.0462107208872458,3.125,0,4.0,0,0,0,0,0,0,0,0,0,0,0
19753,2018-01-30,San Joaquin,0.0549551199853453,3.125,1,6.0,0,0,0,0,0,0,0,0,0,0,0
19754,2018-01-31,San Joaquin,0.0460235640648011,3.125,1,3.0,0,0,0,0,0,0,0,0,0,0,0
19755,2018-02-01,San Joaquin,0.0459939288013982,3.125,1,1.0,1,0,0,0,0,0,0,0,0,0,0
19756,2018-02-02,San Joaquin,0.0528355054596688,3.625,2,2.0,1,0,0,0,0,0,0,0,0,0,0
19757,2018-02-03,San Joaquin,0.0623774728212439,3.25,0,3.0,1,0,0,0,0,0,0,0,0,0,0
19758,2018-02-04,San Joaquin,0.0537153088630259,2.75,0,3.0,1,0,0,0,0,0,0,0,0,0,0
19759,2018-02-05,San Joaquin,0.0448994252873563,2.875,0,7.0,1,0,0,0,0,0,0,0,0,0,0
19760,2018-02-06,San Joaquin,0.0364066624192227,3.25,1,1.0,1,0,0,0,0,0,0,0,0,0,0
19761,2018-02-07,San Joaquin,0.0185168039996296,3.625,0,2.0,1,0,0,0,0,0,0,0,0,0,0
19762,2018-02-08,San Joaquin,0.0280898876404494,3.875,0,4.0,1,0,0,0,0,0,0,0,0,0,0
19763,2018-02-09,San Joaquin,0.0851144316247399,4.125,0,4.0,1,0,0,0,0,0,0,0,0,0,0
19764,2018-02-10,San Joaquin,0.1001001001001,3.625,0,5.0,1,0,0,0,0,0,0,0,0,0,0
19765,2018-02-11,San Joaquin,0.0987166831194471,4.0,1,5.0,1,0,0,0,0,0,0,0,0,0,0
19766,2018-02-12,San Joaquin,0.1096054204862495,4.125,3,5.0,1,0,0,0,0,0,0,0,0,0,0
19767,2018-02-13,San Joaquin,0.1103531300160513,4.375,0,3.0,1,0,0,0,0,0,0,0,0,0,0
19768,2018-02-14,San Joaquin,0.1111672561899949,4.375,1,4.0,1,0,0,0,0,0,0,0,0,0,0
19769,2018-02-15,San Joaquin,0.1114714227807053,4.0,0,3.0,1,0,0,0,0,0,0,0,0,0,0
19770,2018-02-16,San Joaquin,0.1106973935795511,3.625,0,6.0,1,0,0,0,0,0,0,0,0,0,0
19771,2018-02-17,San Joaquin,0.0605754669358909,3.25,0,4.0,1,0,0,0,0,0,0,0,0,0,0
19772,2018-02-18,San Joaquin,0.0609880056922138,4.25,0,2.0,1,0,0,0,0,0,0,0,0,0,0
19773,2018-02-19,San Joaquin,0.05998800239952,4.25,1,2.0,1,0,0,0,0,0,0,0,0,0,0
19774,2018-02-20,San Joaquin,0.0694306685181511,4.25,1,2.0,1,0,0,0,0,0,0,0,0,0,0
19775,2018-02-21,San Joaquin,0.0700280112044818,4.25,1,11.0,1,0,0,0,0,0,0,0,0,0,0
19776,2018-02-22,San Joaquin,0.0702458605117912,4.125,1,4.0,1,0,0,0,0,0,0,0,0,0,0
19777,2018-02-23,San Joaquin,0.069589422407794,5.0,2,3.0,1,0,0,0,0,0,0,0,0,0,0
19778,2018-02-24,San Joaquin,0.0782702279620389,5.25,0,6.0,1,0,0,0,0,0,0,0,0,0,0
19779,2018-02-25,San Joaquin,0.0779423226812159,5.625,0,3.0,1,0,0,0,0,0,0,0,0,0,0
19780,2018-02-26,San Joaquin,0.0674828882676178,4.375,0,9.0,1,0,0,0,0,0,0,0,0,0,0
19781,2018-02-27,San Joaquin,0.0585880285128405,4.625,2,4.0,1,0,0,0,0,0,0,0,0,0,0
19782,2018-02-28,San Joaquin,0.0384652370420232,4.75,1,5.0,1,0,0,0,0,0,0,0,0,0,0
19783,2018-03-01,San Joaquin,0.0371885459278542,4.375,0,1.0,0,1,0,0,0,0,0,0,0,0,0
19784,2018-03-02,San Joaquin,0.0370233246945575,4.5,1,6.0,0,1,0,0,0,0,0,0,0,0,0
19785,2018-03-03,San Joaquin,0.037379684141669,3.625,0,4.0,0,1,0,0,0,0,0,0,0,0,0
19786,2018-03-04,San Joaquin,0.0190168298944565,3.5,0,3.0,0,1,0,0,0,0,0,0,0,0,0
19787,2018-03-05,San Joaquin,0.0188288457917529,3.5,0,4.0,0,1,0,0,0,0,0,0,0,0,0
19788,2018-03-06,San Joaquin,0.0093720712277413,4.25,0,2.0,0,1,0,0,0,0,0,0,0,0,0
19789,2018-03-07,San Joaquin,0.018905378580206,4.125,0,3.0,0,1,0,0,0,0,0,0,0,0,0
19790,2018-03-08,San Joaquin,0.0287081339712918,4.5,1,5.0,0,1,0,0,0,0,0,0,0,0,0
19791,2018-03-09,San Joaquin,0.0396392825289862,4.125,0,7.0,0,1,0,0,0,0,0,0,0,0,0
19792,2018-03-10,San Joaquin,0.0394244037058939,4.125,0,5.0,0,1,0,0,0,0,0,0,0,0,0
19793,2018-03-11,San Joaquin,0.0382738493924026,4.125,0,7.0,0,1,0,0,0,0,0,0,0,0,0
19794,2018-03-12,San Joaquin,0.0370404667098805,3.875,1,0.0,0,1,0,0,0,0,0,0,0,0,0
19795,2018-03-13,San Joaquin,0.0461552663158866,3.5,0,4.0,0,1,0,0,0,0,0,0,0,0,0
19796,2018-03-14,San Joaquin,0.0466374405372633,3.0,0,2.0,0,1,0,0,0,0,0,0,0,0,0
19797,2018-03-15,San Joaquin,0.0462834397852448,2.75,0,1.0,0,1,0,0,0,0,0,0,0,0,0
19798,2018-03-16,San Joaquin,0.0374953130858642,2.625,1,2.0,0,1,0,0,0,0,0,0,0,0,0
19799,2018-03-17,San Joaquin,0.03689015954994,2.75,0,3.0,0,1,0,0,0,0,0,0,0,0,0
19800,2018-03-18,San Joaquin,0.0367613270839077,2.75,1,3.0,0,1,0,0,0,0,0,0,0,0,0
19801,2018-03-19,San Joaquin,0.0370061985382551,2.875,0,6.0,0,1,0,0,0,0,0,0,0,0,0
19802,2018-03-20,San Joaquin,0.0472545128059729,2.875,0,1.0,0,1,0,0,0,0,0,0,0,0,0
19803,2018-03-21,San Joaquin,0.03826652635607,3.0,0,4.0,0,1,0,0,0,0,0,0,0,0,0
19804,2018-03-22,San Joaquin,0.0478331579450875,2.75,0,3.0,0,1,0,0,0,0,0,0,0,0,0
19805,2018-03-23,San Joaquin,0.048206710374084,2.5,0,1.0,0,1,0,0,0,0,0,0,0,0,0
19806,2018-03-24,San Joaquin,0.0476054460630296,2.125,0,3.0,0,1,0,0,0,0,0,0,0,0,0
19807,2018-03-25,San Joaquin,0.0767606985223565,2.75,1,1.0,0,1,0,0,0,0,0,0,0,0,0
19808,2018-03-26,San Joaquin,0.0862978233771214,2.625,0,1.0,0,1,0,0,0,0,0,0,0,0,0
19809,2018-03-27,San Joaquin,0.1042160113690194,3.125,1,3.0,0,1,0,0,0,0,0,0,0,0,0
19810,2018-03-28,San Joaquin,0.0945894816496405,3.625,4,6.0,0,1,0,0,0,0,0,0,0,0,0
19811,2018-03-29,San Joaquin,0.0935016362786348,3.75,1,3.0,0,1,0,0,0,0,0,0,0,0,0
19812,2018-03-30,San Joaquin,0.1018141429100333,5.375,2,7.0,0,1,0,0,0,0,0,0,0,0,0
19813,2018-03-31,San Joaquin,0.1099404489234997,6.0,0,5.0,0,1,0,0,0,0,0,0,0,0,0
19814,2018-04-01,San Joaquin,0.1468833195630221,6.25,1,4.0,0,0,1,0,0,0,0,0,0,0,0
19815,2018-04-02,San Joaquin,0.1294378698224852,6.625,2,14.0,0,0,1,0,0,0,0,0,0,0,0
19816,2018-04-03,San Joaquin,0.1316779533483822,6.625,2,6.0,0,0,1,0,0,0,0,0,0,0,0
19817,2018-04-04,San Joaquin,0.1159532321963474,6.375,4,5.0,0,0,1,0,0,0,0,0,0,0,0
19818,2018-04-05,San Joaquin,0.1249759661603537,6.5,1,9.0,0,0,1,0,0,0,0,0,0,0,0
19819,2018-04-06,San Joaquin,0.1171646162858816,6.625,1,3.0,0,0,1,0,0,0,0,0,0,0,0
19820,2018-04-07,San Joaquin,0.1079595642359407,5.875,0,5.0,0,0,1,0,0,0,0,0,0,0,0
19821,2018-04-08,San Joaquin,0.0977612669860201,5.75,0,6.0,0,0,1,0,0,0,0,0,0,0,0
19822,2018-04-09,San Joaquin,0.0582241630276564,6.0,0,5.0,0,0,1,0,0,0,0,0,0,0,0
19823,2018-04-10,San Joaquin,0.0386137658075103,5.25,1,8.0,0,0,1,0,0,0,0,0,0,0,0
19824,2018-04-11,San Joaquin,0.0287825002398541,6.125,1,5.0,0,0,1,0,0,0,0,0,0,0,0
19825,2018-04-12,San Joaquin,0.0479892504079086,6.75,0,7.0,0,0,1,0,0,0,0,0,0,0,0
19826,2018-04-13,San Joaquin,0.039177277179236,7.375,0,3.0,0,0,1,0,0,0,0,0,0,0,0
19827,2018-04-14,San Joaquin,0.0492659375307912,8.125,0,10.0,0,0,1,0,0,0,0,0,0,0,0
19828,2018-04-15,San Joaquin,0.0396235760277365,8.0,2,10.0,0,0,1,0,0,0,0,0,0,0,0
19829,2018-04-16,San Joaquin,0.0298477763406626,9.75,0,11.0,0,0,1,0,0,0,0,0,0,0,0
19830,2018-04-17,San Joaquin,0.0502008032128514,9.75,0,11.0,0,0,1,0,0,0,0,0,0,0,0
19831,2018-04-18,San Joaquin,0.0710659898477157,10.625,0,7.0,0,0,1,0,0,0,0,0,0,0,0
19832,2018-04-19,San Joaquin,0.0709148009320231,10.75,0,19.0,0,0,1,0,0,0,0,0,0,0,0
19833,2018-04-20,San Joaquin,0.059749053973312,11.375,1,7.0,0,0,1,0,0,0,0,0,0,0,0
19834,2018-04-21,San Joaquin,0.0780563957459264,11.875,1,10.0,0,0,1,0,0,0,0,0,0,0,0
19835,2018-04-22,San Joaquin,0.0769748869431348,13.25,0,11.0,0,0,1,0,0,0,0,0,0,0,0
19836,2018-04-23,San Joaquin,0.131578947368421,15.875,0,15.0,0,0,1,0,0,0,0,0,0,0,0
19837,2018-04-24,San Joaquin,0.144287131391469,15.625,2,15.0,0,0,1,0,0,0,0,0,0,0,0
19838,2018-04-25,San Joaquin,0.143151113894605,16.25,1,22.0,0,0,1,0,0,0,0,0,0,0,0
19839,2018-04-26,San Joaquin,0.1324152542372881,16.625,5,28.0,0,0,1,0,0,0,0,0,0,0,0
