,Date,DMA,v_allergy_cols_5dra,/m/0cnq0_5dra,tweet_count,tweet_count_5dra,v_allergy_cols,02,03,04,05,06,07,08,09,10,11,12
6811,2019-09-17,807,21.5,468.0393939467008,2,2.0,21,0,0,0,0,0,0,0,8,0,0,0
6812,2019-09-18,807,22.375,380.90176183730716,2,2.0,19,0,0,0,0,0,0,0,8,0,0,0
6813,2019-09-19,807,23.25,375.7209468592104,2,1.625,17,0,0,0,0,0,0,0,8,0,0,0
6814,2019-09-20,807,22.0,394.1047721316841,3,1.875,12,0,0,0,0,0,0,0,8,0,0,0
6815,2019-09-21,807,20.625,306.5636286315719,0,1.5,24,0,0,0,0,0,0,0,8,0,0,0
6816,2019-09-22,807,21.5,275.5267002748698,0,1.625,36,0,0,0,0,0,0,0,8,0,0,0
6817,2019-09-23,807,21.5,285.62323960977307,2,1.5,20,0,0,0,0,0,0,0,8,0,0,0
6818,2019-09-24,807,22.625,310.79848079003716,1,1.625,16,0,0,0,0,0,0,0,8,0,0,0
6819,2019-09-25,807,24.0,310.3869675457433,3,1.625,28,0,0,0,0,0,0,0,8,0,0,0
6820,2019-09-26,807,24.75,365.9844683607963,1,1.75,19,0,0,0,0,0,0,0,8,0,0,0
6821,2019-09-27,807,23.25,343.0171965802952,3,1.875,26,0,0,0,0,0,0,0,8,0,0,0
6822,2019-09-28,807,23.875,315.01556402233797,3,1.875,23,0,0,0,0,0,0,0,8,0,0,0
6823,2019-09-29,807,24.25,300.3661423549363,1,2.0,30,0,0,0,0,0,0,0,8,0,0,0
6824,2019-09-30,807,25.25,340.9958710368462,1,1.875,24,0,0,0,0,0,0,0,8,0,0,0
6825,2019-10-01,807,24.75,327.7570782225586,2,1.875,25,0,0,0,0,0,0,0,0,8,0,0
6826,2019-10-02,807,25.5,292.4512279407998,2,2.0,19,0,0,0,0,0,0,0,0,8,0,0
6827,2019-10-03,807,26.375,300.5295259875313,2,1.75,36,0,0,0,0,0,0,0,0,8,0,0
6828,2019-10-04,807,26.125,299.50932885565214,1,1.875,15,0,0,0,0,0,0,0,0,8,0,0
6829,2019-10-05,807,25.75,339.59875648272765,4,2.375,32,0,0,0,0,0,0,0,0,8,0,0
6830,2019-10-06,807,25.5,317.05928180158537,1,2.125,30,0,0,0,0,0,0,0,0,8,0,0
6831,2019-10-07,807,28.5,306.33358010045265,2,2.25,28,0,0,0,0,0,0,0,0,8,0,0
6832,2019-10-08,807,27.25,260.2154487337282,5,2.25,21,0,0,0,0,0,0,0,0,8,0,0
6833,2019-10-09,807,28.375,225.90492211634864,0,2.25,23,0,0,0,0,0,0,0,0,8,0,0
6834,2019-10-10,807,26.625,245.65223006534345,3,2.0,43,0,0,0,0,0,0,0,0,8,0,0
6835,2019-10-11,807,26.5,218.6708882875731,2,1.875,26,0,0,0,0,0,0,0,0,8,0,0
6836,2019-10-12,807,27.0,189.5459730203098,1,1.875,24,0,0,0,0,0,0,0,0,8,0,0
6837,2019-10-13,807,26.75,204.5582563463674,2,1.625,18,0,0,0,0,0,0,0,0,8,0,0
6838,2019-10-14,807,28.0,253.496335257363,0,2.0,29,0,0,0,0,0,0,0,0,8,0,0
6839,2019-10-15,807,25.75,255.08461737721726,2,1.875,32,0,0,0,0,0,0,0,0,8,0,0
6840,2019-10-16,807,24.875,353.13838336282197,3,1.75,19,0,0,0,0,0,0,0,0,8,0,0
6841,2019-10-17,807,24.25,384.94626824875877,3,1.75,33,0,0,0,0,0,0,0,0,8,0,0
6842,2019-10-18,807,24.75,433.56892747850736,2,1.5,25,0,0,0,0,0,0,0,0,8,0,0
6843,2019-10-19,807,24.625,473.5415147989339,1,2.0,19,0,0,0,0,0,0,0,0,8,0,0
6844,2019-10-20,807,25.375,515.4287878624693,1,2.5,19,0,0,0,0,0,0,0,0,8,0,0
6845,2019-10-21,807,26.625,472.5354506006395,0,2.625,22,0,0,0,0,0,0,0,0,8,0,0
6846,2019-10-22,807,25.0,466.6119031687556,4,2.625,28,0,0,0,0,0,0,0,0,8,0,0
6847,2019-10-23,807,25.125,478.0948502605304,6,2.5,38,0,0,0,0,0,0,0,0,8,0,0
6848,2019-10-24,807,24.375,417.8562735758265,4,3.0,29,0,0,0,0,0,0,0,0,8,0,0
6849,2019-10-25,807,24.625,392.84354997356496,3,3.375,20,0,0,0,0,0,0,0,0,8,0,0
6850,2019-10-26,807,24.625,328.13424630377557,1,3.5,26,0,0,0,0,0,0,0,0,8,0,0
6851,2019-10-27,807,23.875,276.10672433576195,5,3.125,13,0,0,0,0,0,0,0,0,8,0,0
6852,2019-10-28,807,23.375,252.51201376477974,4,2.75,21,0,0,0,0,0,0,0,0,8,0,0
6853,2019-10-29,807,23.0,236.0696521587741,1,2.375,22,0,0,0,0,0,0,0,0,8,0,0
6854,2019-10-30,807,22.875,187.42998984063883,1,2.125,22,0,0,0,0,0,0,0,0,8,0,0
6855,2019-10-31,807,23.0,187.12132389877604,3,2.0,34,0,0,0,0,0,0,0,0,8,0,0
6856,2019-11-01,807,24.125,196.70601592740707,1,1.5,26,0,0,0,0,0,0,0,0,0,8,0
6857,2019-11-02,807,24.625,248.59998126613158,1,1.375,19,0,0,0,0,0,0,0,0,0,8,0
6858,2019-11-03,807,25.125,253.9432389946706,0,1.25,27,0,0,0,0,0,0,0,0,0,8,0
6859,2019-11-04,807,26.125,270.61639656984676,1,1.375,22,0,0,0,0,0,0,0,0,0,8,0
6860,2019-11-05,807,24.0,226.87144566138306,3,1.0,25,0,0,0,0,0,0,0,0,0,8,0
6861,2019-11-06,807,22.375,213.05510885478282,0,1.25,26,0,0,0,0,0,0,0,0,0,8,0
6862,2019-11-07,807,22.25,235.8967392368658,2,1.25,30,0,0,0,0,0,0,0,0,0,8,0
6863,2019-11-08,807,21.875,206.1701468753528,0,1.25,17,0,0,0,0,0,0,0,0,0,8,0
6864,2019-11-09,807,22.0,195.70659195762533,3,1.25,13,0,0,0,0,0,0,0,0,0,8,0
6865,2019-11-10,807,21.0,186.9798039540222,1,1.0,18,0,0,0,0,0,0,0,0,0,8,0
6866,2019-11-11,807,20.125,181.84812066708065,0,1.125,24,0,0,0,0,0,0,0,0,0,8,0
6867,2019-11-12,807,18.75,157.52311870431947,1,1.125,23,0,0,0,0,0,0,0,0,0,8,0
6868,2019-11-13,807,18.875,208.21909204917063,1,1.25,17,0,0,0,0,0,0,0,0,0,8,0
6869,2019-11-14,807,18.875,230.95980582188005,1,0.875,19,0,0,0,0,0,0,0,0,0,8,0
6870,2019-11-15,807,19.25,235.96337781436915,2,0.875,19,0,0,0,0,0,0,0,0,0,8,0
6871,2019-11-16,807,20.0,235.96337781436915,1,0.875,18,0,0,0,0,0,0,0,0,0,8,0
6872,2019-11-17,807,19.75,231.28532814498425,0,1.0,13,0,0,0,0,0,0,0,0,0,8,0
6873,2019-11-18,807,19.625,182.3261333582508,1,0.875,21,0,0,0,0,0,0,0,0,0,8,0
6874,2019-11-19,807,19.0,190.39630906581124,0,0.875,30,0,0,0,0,0,0,0,0,0,8,0
6875,2019-11-20,807,19.5,205.6082677426503,2,1.0,21,0,0,0,0,0,0,0,0,0,8,0
6876,2019-11-21,807,19.75,209.21109539878668,0,0.875,16,0,0,0,0,0,0,0,0,0,8,0
6877,2019-11-22,807,21.125,212.0017780750151,1,1.0,14,0,0,0,0,0,0,0,0,0,8,0
6878,2019-11-23,807,20.875,205.07514141838817,3,0.875,23,0,0,0,0,0,0,0,0,0,8,0
6879,2019-11-24,807,19.125,218.0295807523184,0,1.125,20,0,0,0,0,0,0,0,0,0,8,0
6880,2019-11-25,807,18.5,180.85441749428588,1,1.0,24,0,0,0,0,0,0,0,0,0,8,0
6881,2019-11-26,807,18.125,187.6481999861263,0,1.125,19,0,0,0,0,0,0,0,0,0,8,0
6882,2019-11-27,807,17.875,192.6428870944565,2,1.0,16,0,0,0,0,0,0,0,0,0,8,0
6883,2019-11-28,807,16.25,186.6872211203492,1,0.75,16,0,0,0,0,0,0,0,0,0,8,0
6884,2019-11-29,807,16.5,161.25153941018488,1,0.75,13,0,0,0,0,0,0,0,0,0,8,0
6885,2019-11-30,807,15.5,166.03310706049234,0,0.75,12,0,0,0,0,0,0,0,0,0,8,0
6886,2019-12-01,807,14.75,145.1145413425472,1,1.0,10,0,0,0,0,0,0,0,0,0,0,8
6887,2019-12-02,807,14.625,169.90252685743027,0,0.875,22,0,0,0,0,0,0,0,0,0,0,8
6888,2019-12-03,807,15.125,174.70435865345434,1,0.75,16,0,0,0,0,0,0,0,0,0,0,8
6889,2019-12-04,807,14.75,188.3175424176387,2,0.625,13,0,0,0,0,0,0,0,0,0,0,8
6890,2019-12-05,807,16.0,205.37019726633147,1,0.625,15,0,0,0,0,0,0,0,0,0,0,8
6891,2019-12-06,807,17.5,212.53412588459258,0,0.625,20,0,0,0,0,0,0,0,0,0,0,8
6892,2019-12-07,807,17.0,188.90919502886666,0,1.0,10,0,0,0,0,0,0,0,0,0,0,8
6893,2019-12-08,807,17.375,189.11690124692421,0,1.0,22,0,0,0,0,0,0,0,0,0,0,8
6894,2019-12-09,807,17.0,253.942493970509,1,0.875,22,0,0,0,0,0,0,0,0,0,0,8
6895,2019-12-10,807,16.875,225.5841444909297,3,0.875,18,0,0,0,0,0,0,0,0,0,0,8
6896,2019-12-11,807,16.875,232.72539137879426,1,1.0,19,0,0,0,0,0,0,0,0,0,0,8
6897,2019-12-12,807,18.0,205.69778445428477,1,1.0,10,0,0,0,0,0,0,0,0,0,0,8
6898,2019-12-13,807,17.875,215.61789211633996,1,1.125,14,0,0,0,0,0,0,0,0,0,0,8
6899,2019-12-14,807,17.5,214.4559304629455,1,1.0,20,0,0,0,0,0,0,0,0,0,0,8
6900,2019-12-15,807,17.25,267.9203389804645,0,0.625,19,0,0,0,0,0,0,0,0,0,0,8
6901,2019-12-16,807,17.125,255.32138213677194,1,0.625,21,0,0,0,0,0,0,0,0,0,0,8
6902,2019-12-17,807,17.125,242.0479752473572,0,0.5,19,0,0,0,0,0,0,0,0,0,0,8
6903,2019-12-18,807,16.75,245.95855603752253,0,0.375,16,0,0,0,0,0,0,0,0,0,0,8
6904,2019-12-19,807,16.625,234.0154773536339,1,0.25,18,0,0,0,0,0,0,0,0,0,0,8
6905,2019-12-20,807,16.125,235.2667731775686,0,0.25,10,0,0,0,0,0,0,0,0,0,0,8
6906,2019-12-21,807,16.25,182.30861726842411,0,0.125,11,0,0,0,0,0,0,0,0,0,0,8
6907,2019-12-22,807,15.375,166.2087696487159,0,0.125,19,0,0,0,0,0,0,0,0,0,0,8
6908,2019-12-23,807,15.5,114.79720755839838,0,0.125,15,0,0,0,0,0,0,0,0,0,0,8
6909,2019-12-24,807,16.0,130.24891236561587,0,0.25,22,0,0,0,0,0,0,0,0,0,0,8
6910,2019-12-25,807,16.5,78.69672653144586,0,0.25,12,0,0,0,0,0,0,0,0,0,0,8
6911,2019-12-26,807,17.5,82.4464021661766,0,0.375,17,0,0,0,0,0,0,0,0,0,0,8
6912,2019-12-27,807,18.125,120.18098394417663,2,0.5,22,0,0,0,0,0,0,0,0,0,0,8
6913,2019-12-28,807,18.125,137.4104314404517,0,0.625,14,0,0,0,0,0,0,0,0,0,0,8
6914,2019-12-29,807,17.571428571428573,157.04049307480196,1,0.7142857142857143,19,0,0,0,0,0,0,0,0,0,0,8
6915,2019-12-30,807,17.571428571428573,157.04049307480196,1,0.7142857142857143,24,0,0,0,0,0,0,0,0,0,0,8
6916,2019-12-31,807,17.571428571428573,157.04049307480196,1,0.7142857142857143,15,0,0,0,0,0,0,0,0,0,0,8
6917,2016-01-01,825,3.142857142857143,187.2411172630662,0,0.2857142857142857,7,0,0,0,0,0,0,0,0,0,0,0
6918,2016-01-02,825,3.142857142857143,187.2411172630662,1,0.2857142857142857,4,0,0,0,0,0,0,0,0,0,0,0
6919,2016-01-03,825,3.142857142857143,187.2411172630662,0,0.2857142857142857,2,0,0,0,0,0,0,0,0,0,0,0
6920,2016-01-04,825,3.142857142857143,187.2411172630662,0,0.2857142857142857,1,0,0,0,0,0,0,0,0,0,0,0
6921,2016-01-05,825,3.0,163.83597760518293,1,0.375,4,0,0,0,0,0,0,0,0,0,0,0
6922,2016-01-06,825,2.375,198.5296319001805,0,0.375,2,0,0,0,0,0,0,0,0,0,0,0
6923,2016-01-07,825,2.25,191.57622051807886,0,0.375,2,0,0,0,0,0,0,0,0,0,0,0
6924,2016-01-08,825,2.375,264.36320180322787,1,0.375,2,0,0,0,0,0,0,0,0,0,0,0
6925,2016-01-09,825,2.875,293.5985702882904,0,0.5,2,0,0,0,0,0,0,0,0,0,0,0
6926,2016-01-10,825,2.75,299.10424548311073,1,0.5,3,0,0,0,0,0,0,0,0,0,0,0
6927,2016-01-11,825,3.125,296.0589710972356,0,0.75,3,0,0,0,0,0,0,0,0,0,0,0
6928,2016-01-12,825,3.5,314.4794729485252,1,0.75,5,0,0,0,0,0,0,0,0,0,0,0
6929,2016-01-13,825,3.875,374.1464523756527,1,0.625,3,0,0,0,0,0,0,0,0,0,0,0
6930,2016-01-14,825,4.625,369.3357944483862,2,0.625,5,0,0,0,0,0,0,0,0,0,0,0
6931,2016-01-15,825,5.25,321.22424668187557,0,0.5,5,0,0,0,0,0,0,0,0,0,0,0
6932,2016-01-16,825,5.25,248.4372653967266,0,0.5,5,0,0,0,0,0,0,0,0,0,0,0
6933,2016-01-17,825,5.125,268.5803735957328,0,0.375,8,0,0,0,0,0,0,0,0,0,0,0
6934,2016-01-18,825,6.0,260.1910020973249,0,0.25,8,0,0,0,0,0,0,0,0,0,0,0
6935,2016-01-19,825,6.0,296.3236140843754,0,0.0,3,0,0,0,0,0,0,0,0,0,0,0
6936,2016-01-20,825,5.875,410.17951703295455,0,0.0,4,0,0,0,0,0,0,0,0,0,0,0
6937,2016-01-21,825,5.875,350.512537605827,0,0.25,10,0,0,0,0,0,0,0,0,0,0,0
6938,2016-01-22,825,5.125,297.0391235507499,0,0.5,5,0,0,0,0,0,0,0,0,0,0,0
6939,2016-01-23,825,4.375,297.0391235507499,0,0.5,4,0,0,0,0,0,0,0,0,0,0,0
6940,2016-01-24,825,4.5,381.57586632285415,2,0.75,5,0,0,0,0,0,0,0,0,0,0,0
6941,2016-01-25,825,4.5,308.68918840721443,2,1.0,2,0,0,0,0,0,0,0,0,0,0,0
6942,2016-01-26,825,3.875,284.1971406942902,0,1.125,2,0,0,0,0,0,0,0,0,0,0,0
6943,2016-01-27,825,3.875,251.71286879545997,2,1.25,4,0,0,0,0,0,0,0,0,0,0,0
6944,2016-01-28,825,3.625,201.179489283859,2,1.5,4,0,0,0,0,0,0,0,0,0,0,0
6945,2016-01-29,825,4.0,201.179489283859,1,1.375,5,0,0,0,0,0,0,0,0,0,0,0
6946,2016-01-30,825,4.625,304.54067859453306,1,1.25,5,0,0,0,0,0,0,0,0,0,0,0
6947,2016-01-31,825,5.0,327.0015157369751,2,1.375,2,0,0,0,0,0,0,0,0,0,0,0
6948,2016-02-01,825,4.625,290.671892223635,1,1.375,8,1,0,0,0,0,0,0,0,0,0,0
6949,2016-02-02,825,4.75,318.9800610632768,1,1.375,7,1,0,0,0,0,0,0,0,0,0,0
6950,2016-02-03,825,4.5,391.42689084118365,1,1.875,5,1,0,0,0,0,0,0,0,0,0,0
6951,2016-02-04,825,4.25,406.80326694012206,2,2.0,1,1,0,0,0,0,0,0,0,0,0,0
6952,2016-02-05,825,4.625,307.78727562511756,2,2.25,5,1,0,0,0,0,0,0,0,0,0,0
6953,2016-02-06,825,4.875,307.78727562511756,5,2.375,3,1,0,0,0,0,0,0,0,0,0,0
6954,2016-02-07,825,4.625,275.37219134271345,2,2.625,3,1,0,0,0,0,0,0,0,0,0,0
6955,2016-02-08,825,5.375,252.91135420027143,4,2.875,5,1,0,0,0,0,0,0,0,0,0,0
6956,2016-02-09,825,6.25,306.90196628437246,2,2.75,10,1,0,0,0,0,0,0,0,0,0,0
6957,2016-02-10,825,6.375,301.5650954261021,3,2.625,5,1,0,0,0,0,0,0,0,0,0,0
6958,2016-02-11,825,7.5,311.7894221486405,3,2.125,11,1,0,0,0,0,0,0,0,0,0,0
6959,2016-02-12,825,8.5,318.0591918992493,1,2.0,8,1,0,0,0,0,0,0,0,0,0,0
6960,2016-02-13,825,8.375,318.0591918992493,1,1.625,6,1,0,0,0,0,0,0,0,0,0,0
6961,2016-02-14,825,8.75,420.1119836370591,1,1.75,12,1,0,0,0,0,0,0,0,0,0,0
6962,2016-02-15,825,8.5,465.9987076311007,1,1.75,11,1,0,0,0,0,0,0,0,0,0,0
6963,2016-02-16,825,8.125,493.4989596942604,1,1.625,4,1,0,0,0,0,0,0,0,0,0,0
6964,2016-02-17,825,7.375,443.4905035293512,3,1.5,13,1,0,0,0,0,0,0,0,0,0,0
6965,2016-02-18,825,7.875,443.4982615291042,3,1.375,3,1,0,0,0,0,0,0,0,0,0,0
6966,2016-02-19,825,7.5,465.2766155046698,2,1.375,8,1,0,0,0,0,0,0,0,0,0,0
6967,2016-02-20,825,7.0,462.93562162315703,0,1.375,2,1,0,0,0,0,0,0,0,0,0,0
6968,2016-02-21,825,7.625,479.4121241674507,0,1.25,10,1,0,0,0,0,0,0,0,0,0,0
6969,2016-02-22,825,6.75,377.35933242964086,1,1.125,9,1,0,0,0,0,0,0,0,0,0,0
6970,2016-02-23,825,6.75,285.8806115227152,1,0.875,7,1,0,0,0,0,0,0,0,0,0,0
6971,2016-02-24,825,6.5,393.6637945503341,0,0.625,9,1,0,0,0,0,0,0,0,0,0,0
6972,2016-02-25,825,7.0,341.4745193723781,2,0.75,6,1,0,0,0,0,0,0,0,0,0,0
6973,2016-02-26,825,6.375,355.99011203628095,1,1.0,3,1,0,0,0,0,0,0,0,0,0,0
6974,2016-02-27,825,6.0,251.54060156027012,0,0.875,6,1,0,0,0,0,0,0,0,0,0,0
6975,2016-02-28,825,5.5,246.79932494777074,1,1.0,6,1,0,0,0,0,0,0,0,0,0,0
6976,2016-02-29,825,5.0,284.7094651968806,2,1.125,5,1,0,0,0,0,0,0,0,0,0,0
6977,2016-03-01,825,4.625,351.19754501263515,0,1.0,6,0,1,0,0,0,0,0,0,0,0,0
6978,2016-03-02,825,5.125,347.20499330448854,2,1.25,3,0,1,0,0,0,0,0,0,0,0,0
6979,2016-03-03,825,4.625,239.11697099287062,1,1.375,5,0,1,0,0,0,0,0,0,0,0,0
6980,2016-03-04,825,4.375,262.13345730462794,1,1.25,3,0,1,0,0,0,0,0,0,0,0,0
6981,2016-03-05,825,4.0,325.0968051784092,3,1.0,7,0,1,0,0,0,0,0,0,0,0,0
6982,2016-03-06,825,4.125,325.0968051784092,1,1.0,2,0,1,0,0,0,0,0,0,0,0,0
6983,2016-03-07,825,4.5,292.9061746261239,0,0.875,4,0,1,0,0,0,0,0,0,0,0,0
6984,2016-03-08,825,4.625,256.2118504788335,0,0.875,2,0,1,0,0,0,0,0,0,0,0,0
6985,2016-03-09,825,5.5,207.20971756761332,0,0.875,7,0,1,0,0,0,0,0,0,0,0,0
6986,2016-03-10,825,5.75,303.80847798461116,1,0.5,6,0,1,0,0,0,0,0,0,0,0,0
6987,2016-03-11,825,6.0,448.27930961024987,1,0.375,6,0,1,0,0,0,0,0,0,0,0,0
6988,2016-03-12,825,6.625,466.185195158782,1,0.75,10,0,1,0,0,0,0,0,0,0,0,0
6989,2016-03-13,825,6.75,436.34090774946355,0,0.875,9,0,1,0,0,0,0,0,0,0,0,0
6990,2016-03-14,825,6.875,534.7914024941086,0,1.0,4,0,1,0,0,0,0,0,0,0,0,0
6991,2016-03-15,825,6.625,634.0712749500096,3,1.125,9,0,1,0,0,0,0,0,0,0,0,0
6992,2016-03-16,825,6.5,635.2254953023732,1,1.125,3,0,1,0,0,0,0,0,0,0,0,0
6993,2016-03-17,825,6.0,675.6509902161696,1,1.25,8,0,1,0,0,0,0,0,0,0,0,0
6994,2016-03-18,825,5.375,597.6397884299968,2,1.5,4,0,1,0,0,0,0,0,0,0,0,0
6995,2016-03-19,825,5.625,522.7427014843094,1,1.625,5,0,1,0,0,0,0,0,0,0,0,0
6996,2016-03-20,825,5.5,481.82032962401996,2,1.5,6,0,1,0,0,0,0,0,0,0,0,0
6997,2016-03-21,825,6.875,411.20662051452973,2,1.875,4,0,1,0,0,0,0,0,0,0,0,0
6998,2016-03-22,825,6.375,336.0959746441205,1,2.125,6,0,1,0,0,0,0,0,0,0,0,0
6999,2016-03-23,825,6.625,287.0552265217784,2,2.375,8,0,1,0,0,0,0,0,0,0,0,0
7000,2016-03-24,825,7.25,297.47507417887255,4,2.375,14,0,1,0,0,0,0,0,0,0,0,0
7001,2016-03-25,825,7.375,324.250848704667,3,2.25,4,0,1,0,0,0,0,0,0,0,0,0
7002,2016-03-26,825,7.5,342.33241293787694,4,2.125,6,0,1,0,0,0,0,0,0,0,0,0
7003,2016-03-27,825,7.375,245.56325547876503,1,2.0,10,0,1,0,0,0,0,0,0,0,0,0
7004,2016-03-28,825,7.0,301.44492031938876,1,1.875,7,0,1,0,0,0,0,0,0,0,0,0
7005,2016-03-29,825,6.125,301.44492031938876,1,1.375,5,0,1,0,0,0,0,0,0,0,0,0
7006,2016-03-30,825,6.5,315.2251736659232,0,1.0,5,0,1,0,0,0,0,0,0,0,0,0
7007,2016-03-31,825,6.625,264.98604933236436,1,0.5,5,0,1,0,0,0,0,0,0,0,0,0
7008,2016-04-01,825,6.75,302.3723422654143,0,0.375,7,0,0,1,0,0,0,0,0,0,0,0
7009,2016-04-02,825,6.5,236.73765233852845,0,0.25,7,0,0,1,0,0,0,0,0,0,0,0
7010,2016-04-03,825,6.875,196.46509567488633,0,0.25,7,0,0,1,0,0,0,0,0,0,0,0
7011,2016-04-04,825,6.625,210.36378273597668,0,0.5,11,0,0,1,0,0,0,0,0,0,0,0
7012,2016-04-05,825,6.625,241.55077545746877,0,0.5,5,0,0,1,0,0,0,0,0,0,0,0
7013,2016-04-06,825,6.25,267.5225278252643,1,0.5,8,0,0,1,0,0,0,0,0,0,0,0
7014,2016-04-07,825,6.625,230.40242560449394,2,0.625,3,0,0,1,0,0,0,0,0,0,0,0
7015,2016-04-08,825,7.25,250.24104979848275,1,0.625,5,0,0,1,0,0,0,0,0,0,0,0
7016,2016-04-09,825,6.25,244.50963878295107,0,0.875,4,0,0,1,0,0,0,0,0,0,0,0
7017,2016-04-10,825,6.0,310.40742847787214,1,1.375,10,0,0,1,0,0,0,0,0,0,0,0
7018,2016-04-11,825,5.375,406.3774465393372,0,1.5,12,0,0,1,0,0,0,0,0,0,0,0
7019,2016-04-12,825,5.75,392.4787594782469,2,1.625,3,0,0,1,0,0,0,0,0,0,0,0
7020,2016-04-13,825,6.25,349.62963640679976,4,1.875,3,0,0,1,0,0,0,0,0,0,0,0
7021,2016-04-14,825,6.125,484.862122028565,2,2.625,3,0,0,1,0,0,0,0,0,0,0,0
7022,2016-04-15,825,6.375,484.862122028565,3,3.5,6,0,0,1,0,0,0,0,0,0,0,0
7023,2016-04-16,825,5.75,593.2177608642374,3,4.125,9,0,0,1,0,0,0,0,0,0,0,0
7024,2016-04-17,825,6.5,649.2485825688907,6,4.5,3,0,0,1,0,0,0,0,0,0,0,0
7025,2016-04-18,825,6.875,708.4723898722285,8,5.0,12,0,0,1,0,0,0,0,0,0,0,0
7026,2016-04-19,825,7.75,661.6067810765746,5,5.0,7,0,0,1,0,0,0,0,0,0,0,0
7027,2016-04-20,825,8.125,835.7717092877555,5,4.625,9,0,0,1,0,0,0,0,0,0,0,0
7028,2016-04-21,825,8.375,835.9632989301022,8,4.25,6,0,0,1,0,0,0,0,0,0,0,0
7029,2016-04-22,825,9.25,694.2674360869307,2,3.625,10,0,0,1,0,0,0,0,0,0,0,0
7030,2016-04-23,825,8.75,727.65018028534,0,3.125,9,0,0,1,0,0,0,0,0,0,0,0
7031,2016-04-24,825,8.75,647.14531004044,0,2.875,11,0,0,1,0,0,0,0,0,0,0,0
7032,2016-04-25,825,8.875,633.4341716245434,1,2.75,10,0,0,1,0,0,0,0,0,0,0,0
7033,2016-04-26,825,9.125,554.5979769625934,4,1.75,8,0,0,1,0,0,0,0,0,0,0,0
7034,2016-04-27,825,8.5,527.6263844875357,3,1.625,7,0,0,1,0,0,0,0,0,0,0,0
7035,2016-04-28,825,8.125,472.28884079525454,4,1.75,10,0,0,1,0,0,0,0,0,0,0,0
7036,2016-04-29,825,7.75,470.0548630365189,0,2.0,8,0,0,1,0,0,0,0,0,0,0,0
7037,2016-04-30,825,7.0,464.2218867637279,1,2.25,5,0,0,1,0,0,0,0,0,0,0,0
7038,2016-05-01,825,6.625,470.08830779558923,1,2.0,6,0,0,0,1,0,0,0,0,0,0,0
7039,2016-05-02,825,6.0,441.01253987147544,2,1.625,8,0,0,0,1,0,0,0,0,0,0,0
7040,2016-05-03,825,5.75,358.8547449289888,3,1.375,4,0,0,0,1,0,0,0,0,0,0,0
7041,2016-05-04,825,5.375,311.67914001789933,2,1.875,5,0,0,0,1,0,0,0,0,0,0,0
7042,2016-05-05,825,5.125,289.180861627313,0,1.75,2,0,0,0,1,0,0,0,0,0,0,0
7043,2016-05-06,825,5.5,286.0826440474708,2,1.875,8,0,0,0,1,0,0,0,0,0,0,0
7044,2016-05-07,825,4.875,341.35161748447223,4,2.375,5,0,0,0,1,0,0,0,0,0,0,0
7045,2016-05-08,825,5.25,428.9167427830458,0,2.25,3,0,0,0,1,0,0,0,0,0,0,0
7046,2016-05-09,825,5.25,458.0906508111461,2,2.5,9,0,0,0,1,0,0,0,0,0,0,0
7047,2016-05-10,825,5.75,463.818593818946,6,2.5,3,0,0,0,1,0,0,0,0,0,0,0
7048,2016-05-11,825,5.25,442.7354368995867,2,2.375,7,0,0,0,1,0,0,0,0,0,0,0
7049,2016-05-12,825,5.0,450.2610367061256,4,1.875,5,0,0,0,1,0,0,0,0,0,0,0
7050,2016-05-13,825,5.0,474.8058013659503,0,1.875,6,0,0,0,1,0,0,0,0,0,0,0
7051,2016-05-14,825,4.5,388.28279800633004,1,2.0,4,0,0,0,1,0,0,0,0,0,0,0
7052,2016-05-15,825,4.375,353.4817261403577,0,1.5,3,0,0,0,1,0,0,0,0,0,0,0
7053,2016-05-16,825,4.5,357.88620110728766,0,1.5,3,0,0,0,1,0,0,0,0,0,0,0
7054,2016-05-17,825,4.0,324.3110727969734,3,1.25,5,0,0,0,1,0,0,0,0,0,0,0
7055,2016-05-18,825,4.0,319.4310055751566,2,1.5,2,0,0,0,1,0,0,0,0,0,0,0
7056,2016-05-19,825,4.0,451.73390048270176,2,1.625,8,0,0,0,1,0,0,0,0,0,0,0
7057,2016-05-20,825,4.375,426.0459768337043,2,1.75,1,0,0,0,1,0,0,0,0,0,0,0
7058,2016-05-21,825,4.625,411.009518172016,2,2.0,6,0,0,0,1,0,0,0,0,0,0,0
7059,2016-05-22,825,4.625,432.4468135471065,2,1.875,4,0,0,0,1,0,0,0,0,0,0,0
7060,2016-05-23,825,5.125,452.58173423039113,1,1.875,6,0,0,0,1,0,0,0,0,0,0,0
7061,2016-05-24,825,4.875,346.9367350912893,2,1.875,5,0,0,0,1,0,0,0,0,0,0,0
7062,2016-05-25,825,5.375,312.0887901432327,2,1.875,5,0,0,0,1,0,0,0,0,0,0,0
7063,2016-05-26,825,4.875,292.6272894966022,2,1.625,6,0,0,0,1,0,0,0,0,0,0,0
7064,2016-05-27,825,5.375,220.498731505294,2,1.75,6,0,0,0,1,0,0,0,0,0,0,0
7065,2016-05-28,825,5.375,317.6066339903259,2,2.0,5,0,0,0,1,0,0,0,0,0,0,0
7066,2016-05-29,825,4.75,355.5960441583303,0,1.75,2,0,0,0,1,0,0,0,0,0,0,0
